IDlist	GLOSS	VALUE	FORM	ID	NOTES	LOAN	LOAN_SOURCE	DOCULECT	SOURCE
150	foam	ỹu̡ỹu̡		16057				yolo12	josserand1983mixtec
150	foam	ti-i̡ñu̡		16058				yoso11	josserand1983mixtec
150	foam	ti-i̡ñu̡		16059				yucu11	josserand1983mixtec
150	foam	tì̡ñù̡		16060				yucu12	josserand1983mixtec
150	foam	či-ʔi̡u̡		16061				yucu13	josserand1983mixtec
150	foam	čì̡ñù̡		16062				yucu15	josserand1983mixtec
150	foam	čiʔñu̡		16063				yucu16	josserand1983mixtec
150	foam	ti̡-ñu̡		16064				yuta11	josserand1983mixtec
150	foam	Nni̡u̡		16065				yuta12	josserand1983mixtec
150	foam	šiki ñu̡u̡		16066				zaca11	josserand1983mixtec
150	foam	či-ʔi̡ñu̡		16067				zapo11	josserand1983mixtec
151	dust	čēʔè		16068				yucu15	josserand1983mixtec
152	red	kʷaʔa		16069				acat11	josserand1983mixtec
152	red	kʷaʔa		16070				achi11	josserand1983mixtec
152	red	kʷaʔa		16071				adeq11	josserand1983mixtec
152	red	kʷaʔa		16072				ahue11	josserand1983mixtec
152	red	kʷáʔá		16073				alac11	josserand1983mixtec
152	red	kʷaʔa		16074				alco11	josserand1983mixtec
152	red	kʷaʔa		16075				amat11	josserand1983mixtec
152	red	kʷaʔa		16076				apas11	josserand1983mixtec
152	red	kʷaʔa		16077				apoa11	josserand1983mixtec
152	red	kʷēʔé		16078				atat11	josserand1983mixtec
152	red	kʷaʔa		16079				aten11	josserand1983mixtec
152	red	kʷaʔa		16080				atoy11	josserand1983mixtec
152	red	kʷaʔa		16081				ayut11	josserand1983mixtec
152	red	kʷaʔa		16082				brav11	josserand1983mixtec
152	red	kʷaʔa		16083				caca11	josserand1983mixtec
152	red	kʷaʔa		16084				cahu11	josserand1983mixtec
152	red	kʷaʔa		16085				chal11	josserand1983mixtec
152	red	kʷaʔa		16086				chay11	josserand1983mixtec
152	red	kʷaʔa		16087				chay12	josserand1983mixtec
152	red	kʷaʔa		16088				chaz11	josserand1983mixtec
152	red	kʷaʔa		16089				chic11	josserand1983mixtec
152	red	kʷaʔa		16090				chig11	josserand1983mixtec
152	red	kʷeʔe		16091				coat11	josserand1983mixtec
152	red	kʷáʔá		16092				coic11	josserand1983mixtec
152	red	kʷaʔa		16093				colo11	josserand1983mixtec
152	red	kʷaʔa		16094				coso11	josserand1983mixtec
152	red	kʷaʔa		16095				coxc11	josserand1983mixtec
152	red	kʷaʔa		16096				cris11	josserand1983mixtec
152	red	kʷáʔá		16097				cuat11	josserand1983mixtec
152	red	kʷeʔe		16098				cuau11	josserand1983mixtec
152	red	kʷaʔa		16099				cuil11	josserand1983mixtec
152	red	kʷeʔe		16100				cuya11	josserand1983mixtec
152	red	kʷeʔe		16101				diux11	josserand1983mixtec
152	red	kʷáʔā		16102				dura11	josserand1983mixtec
152	red	kʷaʔa		16103				esta11	josserand1983mixtec
152	red	kʷeʔe		16104				este11	josserand1983mixtec
152	red	kʷaʔa		16105				flor11	josserand1983mixtec
152	red	(xā)kʷāʔá	xā-kʷāʔá	16106				gran11	josserand1983mixtec
152	red	kʷaʔa		16107				guad11	josserand1983mixtec
152	red	kʷaʔa		16108				huaz11	josserand1983mixtec
152	red	(tu)kʷeʔe	tu-kʷeʔe	16109				huit11	josserand1983mixtec
152	red	kʷeʔe		16110				itun11	josserand1983mixtec
152	red	kʷàʔá		16111				ixpa11	josserand1983mixtec
152	red	kʷa̡ʔa̡		16112				ixta11	josserand1983mixtec
152	red	kʷaʔa		16113				ixta12	josserand1983mixtec
152	red	kʷaʔa		16114				ixta13	josserand1983mixtec
152	red	k°aʔa		16115				jami11	josserand1983mixtec
152	red	kʷaʔa		16116				jate11	josserand1983mixtec
152	red	kʷaʔa		16117				jica11	josserand1983mixtec
152	red	kʷaʔa		16118				jica12	josserand1983mixtec
152	red	kʷaʔa		16119				joco11	josserand1983mixtec
152	red	kʷaʔa		16120				juxt11	josserand1983mixtec
152	red	kʷaʔa		16121				lore11	josserand1983mixtec
152	red	kʷaʔa		16122				mech11	josserand1983mixtec
152	red	kʷáʔā		16123				metl11	josserand1983mixtec
152	red	kʷaa		16124				mica11	josserand1983mixtec
152	red	kʷaʔa		16125				mixt11	josserand1983mixtec
152	red	kʷaʔa		16126				moli11	josserand1983mixtec
152	red	kʷaʔa		16127				mont12	josserand1983mixtec
152	red	kʷeʔe		16128				mont13	josserand1983mixtec
152	red	kʷaʔa		16129				mont14	josserand1983mixtec
152	red	kʷaʔa		16130				more11	josserand1983mixtec
152	red	kʷaʔa		16131				ndua11	josserand1983mixtec
152	red	kʷaʔa		16132				nuch11	josserand1983mixtec
152	red	kʷaʔa		16133				nund11	josserand1983mixtec
152	red	kʷaʔa		16134				nund12	josserand1983mixtec
152	red	kʷaʔa		16135				nund13	josserand1983mixtec
152	red	kʷaʔa		16136				nuti11	josserand1983mixtec
152	red	kʷeʔe		16137				nuxa11	josserand1983mixtec
152	red	kʷeʔe		16138				nuxi11	josserand1983mixtec
152	red	kʷéʔê		16139				nuyo11	josserand1983mixtec
152	red	kʷàʔá		16140				ocot11	josserand1983mixtec
152	red	kʷaʔa		16141				pena12	josserand1983mixtec
152	red	(tɨ̀)kʷèʔe̡	tɨ̀-kʷèʔe̡	16142				peno11	josserand1983mixtec
152	red	(i)kʷeʔe	i-kʷeʔe	16143				pied11	josserand1983mixtec
152	red	kʷaʔa		16144				pino11	josserand1983mixtec
152	red	kʷaʔa		16145				pino12	josserand1983mixtec
152	red	kʷaʔa		16146				prog11	josserand1983mixtec
152	red	kuʔa		16147				prog12	josserand1983mixtec
152	red	kʷeʔe		16148				prom01	josserand1983mixtec
152	red	kʷáʔá		16149				reye11	josserand1983mixtec
152	red	kʷaʔa		16150				sayu11	josserand1983mixtec
152	red	kʷeʔe		16151				sind11	josserand1983mixtec
152	red	kʷaʔa		16152				sini11	josserand1983mixtec
152	red	kʷaʔa		16153				soya11	josserand1983mixtec
152	red	(tɨ)kʷeʔe	tɨ-kʷeʔe	16154				tama11	josserand1983mixtec
152	red	kʷaʔa		16155				tama12	josserand1983mixtec
152	red	kʷeʔe		16156				tata11	josserand1983mixtec
152	red	kʷaʔa		16157				teco11	josserand1983mixtec
152	red	kʷeʔe		16158				teit11	josserand1983mixtec
152	red	kʷaʔa		16159				tejo11	josserand1983mixtec
152	red	kʷaʔa		16160				tepe11	josserand1983mixtec
152	red	kʷaʔa		16161				tepe12	josserand1983mixtec
152	red	kʷaʔa		16162				tepo11	josserand1983mixtec
152	red	kʷeʔe		16163				tida11	josserand1983mixtec
152	red	kʷeʔe		16164				tila11	josserand1983mixtec
152	red	kʷaʔa		16165				tlac11	josserand1983mixtec
152	red	kʷaʔa		16166				tlal11	josserand1983mixtec
152	red	kʷeʔe		16167				tlaz11	josserand1983mixtec
152	red	kʷaʔa		16168				tona11	josserand1983mixtec
152	red	kʷaʔa		16169				toto12	josserand1983mixtec
152	red	kʷaʔa		16170				tutu11	josserand1983mixtec
152	red	kʷaʔa		16171				xaya11	josserand1983mixtec
152	red	kʷāʔá		16172				xaya12	josserand1983mixtec
152	red	kʷaʔa		16173				yolo11	josserand1983mixtec
152	red	kʷaʔa		16174				yolo12	josserand1983mixtec
152	red	kʷaʔa		16175				yoso11	josserand1983mixtec
152	red	kʷeʔe		16176				yucu11	josserand1983mixtec
152	red	kʷéʔé		16177				yucu12	josserand1983mixtec
152	red	kʷaʔa		16178				yucu13	josserand1983mixtec
152	red	kʷáʔà		16179				yucu15	josserand1983mixtec
152	red	kʷaʔa		16180				yucu16	josserand1983mixtec
152	red	kʷeʔe		16181				yuta11	josserand1983mixtec
152	red	(tɨ)kʷeʔe	tɨ-kʷeʔe	16182				yuta12	josserand1983mixtec
152	red	kʷaʔa		16183				zaca11	josserand1983mixtec
152	red	kʷaʔa		16184				zapo11	josserand1983mixtec
154	yellow	kʷa̡a̡		16185				acat11	josserand1983mixtec
154	yellow	kʷa̡a̡		16186				achi11	josserand1983mixtec
154	yellow	kʷa̡a̡		16187				adeq11	josserand1983mixtec
154	yellow	kʷa̡a̡		16188				ahue11	josserand1983mixtec
154	yellow	kʷa̡a̡		16189				alac11	josserand1983mixtec
154	yellow	kʷa̡a̡		16190				alco11	josserand1983mixtec
154	yellow	kʷa̡a̡		16191				amat11	josserand1983mixtec
154	yellow	kʷa̡a̡		16192				apas11	josserand1983mixtec
154	yellow	kʷa̡a̡		16193				apoa11	josserand1983mixtec
154	yellow	kʷá̡á̡		16194				atat11	josserand1983mixtec
154	yellow	kʷa̡a̡		16195				aten11	josserand1983mixtec
154	yellow	kʷa̡a̡		16196				atoy11	josserand1983mixtec
154	yellow	kʷā̡ā̡		16197				ayut11	josserand1983mixtec
154	yellow	kʷa̡a̡		16198				brav11	josserand1983mixtec
154	yellow	kʷa̡a̡		16199				caca11	josserand1983mixtec
154	yellow	kʷa̡a̡		16200				cahu11	josserand1983mixtec
154	yellow	kʷa̡a̡		16201				chal11	josserand1983mixtec
154	yellow	kʷá̡á̡		16202				chay11	josserand1983mixtec
154	yellow	kʷa̡a̡		16203				chay12	josserand1983mixtec
154	yellow	kʷa̡a̡		16204				chaz11	josserand1983mixtec
154	yellow	kʷa̡a̡		16205				chic11	josserand1983mixtec
154	yellow	kʷa̡a̡		16206				chig11	josserand1983mixtec
154	yellow	kʷa̡a̡		16207				coat11	josserand1983mixtec
154	yellow	kʷá̡a		16208				coic11	josserand1983mixtec
154	yellow	kʷa̡a̡		16209				colo11	josserand1983mixtec
154	yellow	kʷa̡a̡		16210				coso11	josserand1983mixtec
154	yellow	kʷa̡a̡		16211				coxc11	josserand1983mixtec
154	yellow	kʷa̡a̡		16212				cris11	josserand1983mixtec
154	yellow	kʷa̡a̡		16213				cuat11	josserand1983mixtec
154	yellow	kʷa̡a		16214				cuau11	josserand1983mixtec
154	yellow	xʷa̡a̡		16215				cuil11	josserand1983mixtec
154	yellow	kʷa̡a̡		16216				cuya11	josserand1983mixtec
154	yellow	kʷa̡a̡		16217				diux11	josserand1983mixtec
154	yellow	kʷa̡a̡		16218				dura11	josserand1983mixtec
154	yellow	kʷa̡a̡		16219				esta11	josserand1983mixtec
154	yellow	kʷa̡a̡		16220				este11	josserand1983mixtec
154	yellow	kʷa̡a̡		16221				flor11	josserand1983mixtec
154	yellow	xa-kʷa̡a̡		16222				gran11	josserand1983mixtec
154	yellow	kʷa̡a̡		16223				guad11	josserand1983mixtec
154	yellow	kʷa̡a̡		16224				huaz11	josserand1983mixtec
154	yellow	xʷa̡a̡		16225				huit11	josserand1983mixtec
154	yellow	kʷa̡a̡		16226				itun11	josserand1983mixtec
154	yellow	kʷá̡á̡		16227				ixpa11	josserand1983mixtec
154	yellow	kʷa̡a̡		16228				ixta11	josserand1983mixtec
154	yellow	kʷa̡a̡		16229				ixta12	josserand1983mixtec
154	yellow	kʷa̡a̡		16230				ixta13	josserand1983mixtec
154	yellow	kʷa̡a̡		16231				jami11	josserand1983mixtec
154	yellow	kʷa̡a̡		16232				jate11	josserand1983mixtec
154	yellow	kʷa̡a̡		16233				jica11	josserand1983mixtec
154	yellow	kʷa̡a̡		16234				jica12	josserand1983mixtec
154	yellow	kʷa̡a̡		16235				joco11	josserand1983mixtec
154	yellow	kʷa̡a̡		16236				juxt11	josserand1983mixtec
154	yellow	kʷa̡a̡		16237				lore11	josserand1983mixtec
154	yellow	kʷa̡a̡		16238				mech11	josserand1983mixtec
154	yellow	kʷá̡á̡		16239				metl11	josserand1983mixtec
154	yellow	kʷa̡a̡		16240				mica11	josserand1983mixtec
154	yellow	kʷa̡a̡		16241				mixt11	josserand1983mixtec
154	yellow	kʷa̡a̡		16242				moli11	josserand1983mixtec
154	yellow	kʷa̡a̡ⁿ		16243				mont12	josserand1983mixtec
154	yellow	kʷa̡a̡		16244				mont13	josserand1983mixtec
154	yellow	kʷa̡a̡		16245				more11	josserand1983mixtec
154	yellow	kʷa̡a̡		16246				ndua11	josserand1983mixtec
154	yellow	kʷa̡a̡		16247				nuch11	josserand1983mixtec
154	yellow	kʷa̡a̡		16248				nund11	josserand1983mixtec
154	yellow	kʷa̡a̡		16249				nund12	josserand1983mixtec
154	yellow	kʷa̡a̡		16250				nund13	josserand1983mixtec
154	yellow	kʷa̡a̡		16251				nuti11	josserand1983mixtec
154	yellow	kʷa̡a̡		16252				nuxa11	josserand1983mixtec
154	yellow	kʷa̡a̡		16253				nuxi11	josserand1983mixtec
154	yellow	kʷá̡á̡		16254				nuyo11	josserand1983mixtec
154	yellow	kʷà̡á̡		16255				ocot11	josserand1983mixtec
154	yellow	kʷa̡a̡		16256				pena12	josserand1983mixtec
154	yellow	kʷà̡a̡̡		16257				peno11	josserand1983mixtec
154	yellow	xʷa̡a̡		16258				pied11	josserand1983mixtec
154	yellow	kʷa̡a̡		16259				pino11	josserand1983mixtec
154	yellow	kʷa̡a̡		16260				pino12	josserand1983mixtec
154	yellow	kʷa̡a̡		16261				prog11	josserand1983mixtec
154	yellow	kʷaa̡		16262				prom01	josserand1983mixtec
154	yellow	kʷa̡a̡		16263				reye11	josserand1983mixtec
154	yellow	kʷa̡a̡		16264				sayu11	josserand1983mixtec
154	yellow	kʷa̡a̡		16265				sind11	josserand1983mixtec
154	yellow	kʷa̡a̡		16266				sini11	josserand1983mixtec
154	yellow	kʷa̡a̡		16267				soya11	josserand1983mixtec
154	yellow	kʷa̡a̡		16268				tama11	josserand1983mixtec
154	yellow	kʷa̡a̡		16269				tama12	josserand1983mixtec
154	yellow	kʷa̡a̡		16270				tata11	josserand1983mixtec
154	yellow	kʷa̡a̡		16271				teco11	josserand1983mixtec
154	yellow	kʷa̡a̡		16272				teit11	josserand1983mixtec
154	yellow	kʷa̡a̡		16273				tejo11	josserand1983mixtec
154	yellow	kʷa̡a̡		16274				tepe11	josserand1983mixtec
154	yellow	kʷa̡a̡		16275				tepe12	josserand1983mixtec
154	yellow	kʷa̡a̡		16276				tepo11	josserand1983mixtec
154	yellow	kʷa̡a̡		16277				tida11	josserand1983mixtec
154	yellow	kʷa̡a̡		16278				tila11	josserand1983mixtec
154	yellow	xa-kʷa̡a̡		16279				tlac11	josserand1983mixtec
154	yellow	kʷa̡a̡		16280				tlal11	josserand1983mixtec
154	yellow	kʷa̡a̡		16281				tlaz11	josserand1983mixtec
154	yellow	kʷa̡a̡		16282				tona11	josserand1983mixtec
154	yellow	kʷa̡a̡		16283				toto12	josserand1983mixtec
154	yellow	kʷa̡a̡		16284				tutu11	josserand1983mixtec
154	yellow	kʷa̡a̡		16285				xaya11	josserand1983mixtec
154	yellow	kʷā̡á̡		16286				xaya12	josserand1983mixtec
154	yellow	kʷa̡a̡		16287				yolo11	josserand1983mixtec
154	yellow	kʷa̡a̡		16288				yolo12	josserand1983mixtec
154	yellow	kʷa̡a̡		16289				yoso11	josserand1983mixtec
154	yellow	kʷa̡a̡		16290				yucu11	josserand1983mixtec
154	yellow	kʷá̡á̡		16291				yucu12	josserand1983mixtec
154	yellow	kʷa̡a̡		16292				yucu13	josserand1983mixtec
154	yellow	ká̡à̡		16293				yucu15	josserand1983mixtec
154	yellow	kʷa̡a̡		16294				yucu16	josserand1983mixtec
154	yellow	xʷi̡i̡		16295				yuta11	josserand1983mixtec
154	yellow	kʷa̡a̡		16296				yuta12	josserand1983mixtec
154	yellow	kʷa̡a̡		16297				zaca11	josserand1983mixtec
154	yellow	kʷa̡a̡		16298				zapo11	josserand1983mixtec
158	two	uwi		16299				acat11	josserand1983mixtec
158	two	uu		16300				achi11	josserand1983mixtec
158	two	uu		16301				adeq11	josserand1983mixtec
158	two	ʔìvì		16302				ahue11	josserand1983mixtec
158	two	oƀi		16303				alac11	josserand1983mixtec
158	two	uwi		16304				alco11	josserand1983mixtec
158	two	uƀi		16305				amat11	josserand1983mixtec
158	two	uwi		16306				apas11	josserand1983mixtec
158	two	uƀi		16307				apoa11	josserand1983mixtec
158	two	uu		16308				atat11	josserand1983mixtec
158	two	ʔìvì		16309				aten11	josserand1983mixtec
158	two	uwi		16310				atoy11	josserand1983mixtec
158	two	ūvi		16311				ayut11	josserand1983mixtec
158	two	owi		16312				brav11	josserand1983mixtec
158	two	üü		16313				caca11	josserand1983mixtec
158	two	owi		16314				cahu11	josserand1983mixtec
158	two	uu		16315				chal11	josserand1983mixtec
158	two	uu		16316				chay11	josserand1983mixtec
158	two	uwi		16317				chay11	josserand1983mixtec
158	two	uƀi		16318				chay12	josserand1983mixtec
158	two	uwi		16319				chaz11	josserand1983mixtec
158	two	uwi		16320				chic11	josserand1983mixtec
158	two	uwi		16321				chig11	josserand1983mixtec
158	two	uƀi		16322				coat11	josserand1983mixtec
158	two	ʔūvì		16323				coic11	josserand1983mixtec
158	two	uƀi		16324				colo11	josserand1983mixtec
158	two	uwi		16325				coso11	josserand1983mixtec
158	two	uu		16326				coxc11	josserand1983mixtec
158	two	uƀi		16327				cris11	josserand1983mixtec
158	two	owi		16328				cuat11	josserand1983mixtec
158	two	uwi		16329				cuau11	josserand1983mixtec
158	two	uƀi		16330				cuil11	josserand1983mixtec
158	two	uwi		16331				cuya11	josserand1983mixtec
158	two	uu		16332				diux11	josserand1983mixtec
158	two	ʔìvì		16333				dura11	josserand1983mixtec
158	two	iƀi		16334				esta11	josserand1983mixtec
158	two	uu		16335				este11	josserand1983mixtec
158	two	iƀi		16336				flor11	josserand1983mixtec
158	two	uū		16337				gran11	josserand1983mixtec
158	two	ʔìvì		16338				guad11	josserand1983mixtec
158	two	uu		16339				huaz11	josserand1983mixtec
158	two	uwi		16340				huaz11	josserand1983mixtec
158	two	uu		16341				huit11	josserand1983mixtec
158	two	ɨwɨ		16342				itun11	josserand1983mixtec
158	two	ʔeve		16343				ixpa11	josserand1983mixtec
158	two	uƀi		16344				ixta11	josserand1983mixtec
158	two	uu		16345				ixta12	josserand1983mixtec
158	two	ui		16346				ixta13	josserand1983mixtec
158	two	uƀi		16347				jami11	josserand1983mixtec
158	two	uu		16348				jate11	josserand1983mixtec
158	two	uƀi		16349				jica11	josserand1983mixtec
158	two	uƀi		16350				jica12	josserand1983mixtec
158	two	uu		16351				joco11	josserand1983mixtec
158	two	uwi		16352				joco11	josserand1983mixtec
158	two	uƀi		16353				juxt11	josserand1983mixtec
158	two	uu		16354				lore11	josserand1983mixtec
158	two	uwi		16355				lore11	josserand1983mixtec
158	two	uu		16356				mech11	josserand1983mixtec
158	two	uwi		16357				mech11	josserand1983mixtec
158	two	ui		16358				mica11	josserand1983mixtec
158	two	uƀi		16359				mixt11	josserand1983mixtec
158	two	uu		16360				moli11	josserand1983mixtec
158	two	iƀi		16361				mont12	josserand1983mixtec
158	two	uu		16362				mont13	josserand1983mixtec
158	two	iƀi		16363				more11	josserand1983mixtec
158	two	uu		16364				ndua11	josserand1983mixtec
158	two	ʔìvì		16365				nuch11	josserand1983mixtec
158	two	uu		16366				nund11	josserand1983mixtec
158	two	uu		16367				nund12	josserand1983mixtec
158	two	uu		16368				nund13	josserand1983mixtec
158	two	uƀi		16369				nuti11	josserand1983mixtec
158	two	uu		16370				nuxa11	josserand1983mixtec
158	two	uu		16371				nuxi11	josserand1983mixtec
158	two	ʔùwì		16372				nuyo11	josserand1983mixtec
158	two	ūù		16373				ocot11	josserand1983mixtec
158	two	uu		16374				pena12	josserand1983mixtec
158	two	ʔúú		16375				peno11	josserand1983mixtec
158	two	uu		16376				pied11	josserand1983mixtec
158	two	ui		16377				pino11	josserand1983mixtec
158	two	uƀi		16378				pino12	josserand1983mixtec
158	two	uƀi		16379				prog11	josserand1983mixtec
158	two	ʔiƀi		16380				prog12	josserand1983mixtec
158	two	uwi		16381				prom01	josserand1983mixtec
158	two	ʔuvi		16382				reye11	josserand1983mixtec
158	two	uwi		16383				sayu11	josserand1983mixtec
158	two	uwi		16384				sind11	josserand1983mixtec
158	two	uu		16385				sini11	josserand1983mixtec
158	two	uu		16386				soya11	josserand1983mixtec
158	two	uu		16387				tama11	josserand1983mixtec
158	two	ʔivi		16388				tama12	josserand1983mixtec
158	two	uu		16389				tata11	josserand1983mixtec
158	two	ʔìƀì		16390				teco11	josserand1983mixtec
158	two	ʔīƀì		16391				teco11	josserand1983mixtec
158	two	uu		16392				teit11	josserand1983mixtec
158	two	uƀi		16393				tejo11	josserand1983mixtec
158	two	uwi		16394				tepe11	josserand1983mixtec
158	two	uwi		16395				tepe12	josserand1983mixtec
158	two	uvi		16396				tepo11	josserand1983mixtec
158	two	uu		16397				tida11	josserand1983mixtec
158	two	uu		16398				tila11	josserand1983mixtec
158	two	uu		16399				tlac11	josserand1983mixtec
158	two	ʔivi		16400				tlac12	josserand1983mixtec
158	two	uƀi		16401				tlal11	josserand1983mixtec
158	two	uu		16402				tlaz11	josserand1983mixtec
158	two	ui		16403				tona11	josserand1983mixtec
158	two	ui		16404				toto12	josserand1983mixtec
158	two	uwi		16405				tutu11	josserand1983mixtec
158	two	ui		16406				xaya11	josserand1983mixtec
158	two	ùì		16407				xaya12	josserand1983mixtec
158	two	uu		16408				yolo11	josserand1983mixtec
158	two	uwi		16409				yolo12	josserand1983mixtec
158	two	uu		16410				yoso11	josserand1983mixtec
158	two	uu		16411				yucu11	josserand1983mixtec
158	two	ʔùvì		16412				yucu12	josserand1983mixtec
158	two	ʔivi		16413				yucu13	josserand1983mixtec
158	two	uu		16414				yucu14	josserand1983mixtec
158	two	ʔùvì		16415				yucu15	josserand1983mixtec
158	two	iƀi		16416				yucu16	josserand1983mixtec
158	two	uu		16417				yuta11	josserand1983mixtec
158	two	uu		16418				yuta12	josserand1983mixtec
158	two	uƀi		16419				zaca11	josserand1983mixtec
158	two	uu		16420				zapo11	josserand1983mixtec
159	three	u̡ñi̡		16421				acat11	josserand1983mixtec
159	three	u̡ni̡		16422				achi11	josserand1983mixtec
159	three	u̡ni̡		16423				adeq11	josserand1983mixtec
159	three	ʔu̡ni̡		16424				ahue11	josserand1983mixtec
159	three	o̡ni̡		16425				alac11	josserand1983mixtec
159	three	u̡ni̡		16426				alac11	josserand1983mixtec
159	three	u̡ni̡		16427				alco11	josserand1983mixtec
159	three	u̡ni̡		16428				amat11	josserand1983mixtec
159	three	u̡ni̡		16429				apas11	josserand1983mixtec
159	three	u̡ni̡		16430				apoa11	josserand1983mixtec
159	three	u̡nī̡		16431				atat11	josserand1983mixtec
159	three	ʔò̡nì̡		16432				aten11	josserand1983mixtec
159	three	u̡ni̡		16433				atoy11	josserand1983mixtec
159	three	u̡ni̡		16434				ayut11	josserand1983mixtec
159	three	u̡ni̡		16435				brav11	josserand1983mixtec
159	three	o̡ni̡		16436				caca11	josserand1983mixtec
159	three	o̡ni̡		16437				cahu11	josserand1983mixtec
159	three	u̡ni̡		16438				chal11	josserand1983mixtec
159	three	u̡ñi̡		16439				chay11	josserand1983mixtec
159	three	u̡ni̡		16440				chay12	josserand1983mixtec
159	three	u̡ni̡		16441				chaz11	josserand1983mixtec
159	three	u̡ni̡		16442				chic11	josserand1983mixtec
159	three	u̡ni̡		16443				chig11	josserand1983mixtec
159	three	u̡ni̡		16444				coat11	josserand1983mixtec
159	three	ù̡nì̡		16445				coic11	josserand1983mixtec
159	three	u̡ñi̡		16446				colo11	josserand1983mixtec
159	three	u̡ni̡		16447				coso11	josserand1983mixtec
159	three	o̡ni̡		16448				coxc11	josserand1983mixtec
159	three	u̡ni̡		16449				coxc11	josserand1983mixtec
159	three	u̡ñi̡		16450				cris11	josserand1983mixtec
159	three	u̡ni̡		16451				cuat11	josserand1983mixtec
159	three	u̡ni̡		16452				cuau11	josserand1983mixtec
159	three	o̡ni̡		16453				cuil11	josserand1983mixtec
159	three	u̡ni̡		16454				cuya11	josserand1983mixtec
159	three	u̡ni̡		16455				diux11	josserand1983mixtec
159	three	ù̡nì̡		16456				dura11	josserand1983mixtec
159	three	o̡ñi̡		16457				esta11	josserand1983mixtec
159	three	u̡ni̡		16458				esta11	josserand1983mixtec
159	three	u̡ni̡		16459				este11	josserand1983mixtec
159	three	u̡ni̡		16460				flor11	josserand1983mixtec
159	three	u̡nī̡		16461				gran11	josserand1983mixtec
159	three	ʔu̡ni̡		16462				guad11	josserand1983mixtec
159	three	u̡ñi̡		16463				huaz11	josserand1983mixtec
159	three	u̡ni̡		16464				huit11	josserand1983mixtec
159	three	u̡ni̡		16465				itun11	josserand1983mixtec
159	three	ʔu̡ni̡		16466				ixpa11	josserand1983mixtec
159	three	u̡ñi̡		16467				ixta11	josserand1983mixtec
159	three	u̡ni̡		16468				ixta12	josserand1983mixtec
159	three	u̡ni̡		16469				ixta13	josserand1983mixtec
159	three	u̡ñi̡		16470				jami11	josserand1983mixtec
159	three	u̡ni̡		16471				jate11	josserand1983mixtec
159	three	u̡ni̡		16472				jica11	josserand1983mixtec
159	three	u̡ni̡		16473				jica12	josserand1983mixtec
159	three	u̡ni̡		16474				joco11	josserand1983mixtec
159	three	u̡ni̡		16475				juxt11	josserand1983mixtec
159	three	u̡ñi̡		16476				lore11	josserand1983mixtec
159	three	u̡ñi̡		16477				mech11	josserand1983mixtec
159	three	u̡ni̡		16478				mica11	josserand1983mixtec
159	three	u̡ni̡		16479				mixt11	josserand1983mixtec
159	three	u̡ni̡		16480				moli11	josserand1983mixtec
159	three	u̡ni̡		16481				mont12	josserand1983mixtec
159	three	u̡ni̡		16482				mont13	josserand1983mixtec
159	three	u̡ni̡		16483				mont14	josserand1983mixtec
159	three	u̡ni̡		16484				more11	josserand1983mixtec
159	three	u̡ni̡		16485				ndua11	josserand1983mixtec
159	three	ʔu̡ni̡		16486				nuch11	josserand1983mixtec
159	three	u̡ni̡		16487				nund11	josserand1983mixtec
159	three	u̡ñi̡		16488				nund12	josserand1983mixtec
159	three	u̡ni̡		16489				nund13	josserand1983mixtec
159	three	u̡ñi̡		16490				nuti11	josserand1983mixtec
159	three	u̡ni̡		16491				nuxa11	josserand1983mixtec
159	three	u̡ni̡		16492				nuxi11	josserand1983mixtec
159	three	ʔù̡nì̡		16493				nuyo11	josserand1983mixtec
159	three	ʔù̡nì̡		16494				ocot11	josserand1983mixtec
159	three	u̡ni̡		16495				pena12	josserand1983mixtec
159	three	ú̡ní̡		16496				peno11	josserand1983mixtec
159	three	u̡ni̡		16497				pied11	josserand1983mixtec
159	three	u̡ni̡		16498				pino11	josserand1983mixtec
159	three	u̡ni̡		16499				pino12	josserand1983mixtec
159	three	u̡ni̡		16500				prog11	josserand1983mixtec
159	three	u̡ni̡		16501				prog12	josserand1983mixtec
159	three	oni		16502				prom01	josserand1983mixtec
159	three	ʔo̡ñi̡		16503				reye11	josserand1983mixtec
159	three	u̡ñi̡		16504				sayu11	josserand1983mixtec
159	three	u̡ni̡		16505				sind11	josserand1983mixtec
159	three	u̡ni̡		16506				sini11	josserand1983mixtec
159	three	o̡ni̡		16507				soya11	josserand1983mixtec
159	three	u̡ni̡		16508				tama11	josserand1983mixtec
159	three	ʔu̡ni̡		16509				tama12	josserand1983mixtec
159	three	u̡ni̡		16510				tata11	josserand1983mixtec
159	three	ʔù̡nì̡		16511				teco11	josserand1983mixtec
159	three	u̡ni̡		16512				teit11	josserand1983mixtec
159	three	u̡ni̡		16513				tejo11	josserand1983mixtec
159	three	u̡ni̡		16514				tepe11	josserand1983mixtec
159	three	u̡ni̡		16515				tepe12	josserand1983mixtec
159	three	u̡ni̡		16516				tepo11	josserand1983mixtec
159	three	u̡ni̡		16517				tida11	josserand1983mixtec
159	three	u̡ni̡		16518				tila11	josserand1983mixtec
159	three	u̡ni̡		16519				tlac11	josserand1983mixtec
159	three	ʔù̡nì̡		16520				tlac12	josserand1983mixtec
159	three	u̡ni̡		16521				tlal11	josserand1983mixtec
159	three	u̡ni̡		16522				tlaz11	josserand1983mixtec
