ID	DOCULECT	CONCEPT	OTHER_CONCEPT	VALUE	FORM	IDlist	CONCEPTICON_ID	LOAN	LOAN_SOURCE	SOURCE	FLOATTONE
7940	nuxa11	DISEASE	enfermedad	kʷeʔe	kʷeʔe	33	1986	NA	NA	josserand1983mixtec	NA
7941	nuxi11	DISEASE	enfermedad	kʷeʔe	kʷeʔe	33	1986	NA	NA	josserand1983mixtec	NA
7942	nuyo11	DISEASE	enfermedad	kʷèʔì	kʷèʔì	33	1986	NA	NA	josserand1983mixtec	NA
7943	ocot11	DISEASE	enfermedad	kʷèʔè	kʷèʔè	33	1986	NA	NA	josserand1983mixtec	NA
5232	papa11	DISEASE	enfermedad	ca³’a³	ca³’a³	33	1986	NA	NA	anderson1983diccionario	NA
4882	pena11	DISEASE	enfermedad	kue’è	kue’è	33	1986	NA	NA	hollenbach2017diccionario	{BA}
7944	pena12	DISEASE	enfermedad	kʷeʔe	kʷeʔe	33	1986	NA	NA	josserand1983mixtec	NA
7945	peno11	DISEASE	enfermedad	kʷéʔé	kʷéʔé	33	1986	NA	NA	josserand1983mixtec	NA
7946	pied11	DISEASE	enfermedad	kʷeʔe	kʷeʔe	33	1986	NA	NA	josserand1983mixtec	NA
3090	pied12	DISEASE	enfermedad	kuè'è	kuè'è	33	1986	NA	NA	oxnard2020	NA
7947	pino11	DISEASE	enfermedad	kʷeʔe	kʷeʔe	33	1986	NA	NA	josserand1983mixtec	NA
7948	pino12	DISEASE	enfermedad	kʷeʔe	kʷeʔe	33	1986	NA	NA	josserand1983mixtec	NA
7949	prog11	DISEASE	enfermedad	kʷeʔe	kʷeʔe	33	1986	NA	NA	josserand1983mixtec	NA
7950	prog12	DISEASE	enfermedad	kʷèʔè	kʷèʔè	33	1986	NA	NA	josserand1983mixtec	NA
7951	prom01	DISEASE	enfermedad	kʷeʔyi	kʷeʔyi	33	1986	NA	NA	josserand1983mixtec	NA
7952	prom01	DISEASE	enfermedad	kʷeʔyi	kʷeʔyi	33	1986	NA	NA	josserand1983mixtec	NA
7953	reye11	DISEASE	enfermedad	kʷeʔe	kʷeʔe	33	1986	NA	NA	josserand1983mixtec	NA
7954	sayu11	DISEASE	enfermedad	kʷeʔe	kʷeʔe	33	1986	NA	NA	josserand1983mixtec	NA
7955	sind11	DISEASE	enfermedad	kʷiʔi	kʷiʔi	33	1986	NA	NA	josserand1983mixtec	NA
7956	sini11	DISEASE	enfermedad	kuʔžo	kuʔžo	33	1986	NA	NA	josserand1983mixtec	NA
7957	soya11	DISEASE	enfermedad	kʷeʔe	kʷeʔe	33	1986	NA	NA	josserand1983mixtec	NA
7958	tama11	DISEASE	enfermedad	kʷeʔe	kʷeʔe	33	1986	NA	NA	josserand1983mixtec	NA
7959	tama12	DISEASE	enfermedad	kʷeʔe	kʷeʔe	33	1986	NA	NA	josserand1983mixtec	NA
7960	tata11	DISEASE	enfermedad	kʷeʔi	kʷeʔi	33	1986	NA	NA	josserand1983mixtec	NA
7961	teco11	DISEASE	enfermedad	kʷeʔe	kʷeʔe	33	1986	NA	NA	josserand1983mixtec	NA
7962	teit11	DISEASE	enfermedad	kʷeʔe	kʷeʔe	33	1986	NA	NA	josserand1983mixtec	NA
7963	tejo11	DISEASE	enfermedad	kʷeʔe	kʷeʔe	33	1986	NA	NA	josserand1983mixtec	NA
5442	tepe03	DISEASE	enfermedad	kai	kai	33	1986	NA	NA	belmar1902el-cuicateco	NA
7964	tepe11	DISEASE	enfermedad	kʷeʔe	kʷeʔe	33	1986	NA	NA	josserand1983mixtec	NA
7965	tepe12	DISEASE	enfermedad	kʷeʔe	kʷeʔe	33	1986	NA	NA	josserand1983mixtec	NA
1859	tepo01	DISEASE	enfermedad	quahi	quahi	33	1986	NA	NA	alvarado1593vocabulario	NA
7966	tepo11	DISEASE	enfermedad	kʷaʔi	kʷaʔi	33	1986	NA	NA	josserand1983mixtec	NA
7967	tida11	DISEASE	enfermedad	kʷeʔe	kʷeʔe	33	1986	NA	NA	josserand1983mixtec	NA
7968	tila11	DISEASE	enfermedad	kʷeʔe	kʷeʔe	33	1986	NA	NA	josserand1983mixtec	NA
7969	tlac11	DISEASE	enfermedad	kʷeʔe	kʷeʔe	33	1986	NA	NA	josserand1983mixtec	NA
3089	tlah11	DISEASE	enfermedad	kuè'è	kuè'è	33	1986	NA	NA	oxnard2020	NA
7970	tlal11	DISEASE	enfermedad	kʷeʔe	kʷeʔe	33	1986	NA	NA	josserand1983mixtec	NA
7971	tlaz11	DISEASE	enfermedad	kʷeʔe	kʷeʔe	33	1986	NA	NA	josserand1983mixtec	NA
7972	tona11	DISEASE	enfermedad	kʷeʔe	kʷeʔe	33	1986	NA	NA	josserand1983mixtec	NA
7973	toto12	DISEASE	enfermedad	kʷeʔe	kʷeʔe	33	1986	NA	NA	josserand1983mixtec	NA
7974	tutu11	DISEASE	enfermedad	kʷeʔe	kʷeʔe	33	1986	NA	NA	josserand1983mixtec	NA
7975	xaya11	DISEASE	enfermedad	kʷeʔe	kʷeʔe	33	1986	NA	NA	josserand1983mixtec	NA
7976	xaya12	DISEASE	enfermedad	kʷèʔè	kʷèʔè	33	1986	NA	NA	josserand1983mixtec	NA
4702	xoch11	DISEASE	enfermedad	kue̠’e̠	kue̠’e̠	33	1986	NA	NA	stark2013diccionario	NA
7977	yolo11	DISEASE	enfermedad	kʷeʔe	kʷeʔe	33	1986	NA	NA	josserand1983mixtec	NA
201	yolo11	DISEASE	enfermedad	kwe'¹e¹	kwe'¹e¹	33	1986	NA	NA	amith2020yoloxochitl	NA
7978	yolo12	DISEASE	enfermedad	kʷeʔe	kʷeʔe	33	1986	NA	NA	josserand1983mixtec	NA
7979	yoso11	DISEASE	enfermedad	kʷeʔe	kʷeʔe	33	1986	NA	NA	josserand1983mixtec	NA
7980	yucu11	DISEASE	enfermedad	kʷeʔe	kʷeʔe	33	1986	NA	NA	josserand1983mixtec	NA
7981	yucu12	DISEASE	enfermedad	kʷèʔì	kʷèʔì	33	1986	NA	NA	josserand1983mixtec	NA
7982	yucu13	DISEASE	enfermedad	kʷeʔe	kʷeʔe	33	1986	NA	NA	josserand1983mixtec	NA
7983	yucu15	DISEASE	enfermedad	kʷēʔè	kʷēʔè	33	1986	NA	NA	josserand1983mixtec	NA
7984	yucu16	DISEASE	enfermedad	kʷeʔe	kʷeʔe	33	1986	NA	NA	josserand1983mixtec	NA
7985	yuta11	DISEASE	enfermedad	kʷeʔe	kʷeʔe	33	1986	NA	NA	josserand1983mixtec	NA
7986	yuta12	DISEASE	enfermedad	kʷeʔe	kʷeʔe	33	1986	NA	NA	josserand1983mixtec	NA
20813	yuta13	DISEASE	enfermedad	kue’e̠	kue’e̠	33	1986	NA	NA	williams2017diccionario	NA
7987	zaca11	DISEASE	enfermedad	kʷeʔe	kʷeʔe	33	1986	NA	NA	josserand1983mixtec	NA
7988	zaca11	DISEASE	enfermedad	ti-ⁿdoo	ti-ⁿdoo	33	1986	NA	NA	josserand1983mixtec	NA
4384	zaca11	DISEASE	enfermedad	kue’e	kue’e	33	1986	NA	NA	towne2011gramatica	NA
7989	zapo11	DISEASE	enfermedad	kʷeʔe	kʷeʔe	33	1986	NA	NA	josserand1983mixtec	NA
1164	diux11	DISEASE	illness, sickness	kwehe	kwehe	33	1986	NA	NA	kuiper1991syntactic	NA
1027	alac11	DISEASE	sickness	kwehe	kwehe	33	1986	NA	NA	zylstra1991syntactic	NA
1515	copa11	DISEASE	sickness	shihii³¹	shihii³¹	33	1986	NA	NA	hollenbach1992syntactic	NA
518	ocot11	DISEASE	sickness	kwehe	kwehe	33	1986	NA	NA	alexander1988syntactic	NA
1042	alac11	DOG	dog	īnā	īnā	68	2009	NA	NA	zylstra1991syntactic	NA
2421	alac11	DOG	dog	īnā̧	īnā̧	68	2009	NA	NA	durr1987preliminary	NA
2417	atat11	DOG	dog	īnā	īnā	68	2009	NA	NA	durr1987preliminary	NA
786	ayut11	DOG	dog	nāyah	nāyah	68	2009	NA	NA	hills1990syntactic	NA
2419	caca11	DOG	dog	t-ì̧nā̧	t-ì̧nā̧	68	2009	NA	NA	durr1987preliminary	NA
2422	cahu11	DOG	dog	ñīnā	ñīnā	68	2009	NA	NA	durr1987preliminary	NA
921	coat11	DOG	dog	tīná	t-īná	68	2009	NA	NA	small1990syntactic	NA
2414	coat11	DOG	dog	t-ìná̧	t-ìná̧	68	2009	NA	NA	durr1987preliminary	NA
1537	copa11	DOG	dog	shu-wee³	shu-wee³	68	2009	NA	NA	hollenbach1992syntactic	NA
1185	diux11	DOG	dog	í’ná	í’ná	68	2009	NA	NA	kuiper1991syntactic	NA
1186	diux11	DOG	dog	ti-hînâ	ti-hînâ	68	2009	NA	NA	kuiper1991syntactic	NA
2418	gran11	DOG	dog	īnà	īnà	68	2009	NA	NA	durr1987preliminary	NA
409	jami11	DOG	dog	ina	ina	68	2009	NA	NA	johnson1988syntactic	NA
2425	jica11	DOG	dog	īnā	īnā	68	2009	NA	NA	durr1987preliminary	NA
2423	mixt11	DOG	dog	t-i᷅nā	t-i᷅nā	68	2009	NA	NA	durr1987preliminary	NA
2415	moli11	DOG	dog	īnà	īnà	68	2009	NA	NA	durr1987preliminary	NA
531	ocot11	DOG	dog	tīna	t-īna	68	2009	NA	NA	alexander1988syntactic	NA
2416	ocot11	DOG	dog	t-īnà	t-īnà	68	2009	NA	NA	durr1987preliminary	NA
2413	peno11	DOG	dog	ìná	ìná	68	2009	NA	NA	durr1987preliminary	NA
657	prog12	DOG	dog	tinā	t-inā	68	2009	NA	NA	shields1988syntactic	NA
2424	prog12	DOG	dog	t-ìnā	t-ìnā	68	2009	NA	NA	durr1987preliminary	NA
2420	xaya11	DOG	dog	sì-īnà	sì-īnà	68	2009	NA	NA	durr1987preliminary	NA
1403	yoso11	DOG	dog	īna	īna	68	2009	NA	NA	farris1992syntactic	NA
20650	yucu17	DOG	dog	tǐnà	tǐnà	68	2009	NA	NA	salazar2020yucunani	NA
52	abas11	DOG	perro	tina	tina	68	2009	NA	NA	galindo-sanchez2009vocabulario	NA
4548	alac11	DOG	perro	ina	ina	68	2009	NA	NA	zylstra2012gramatica	NA
5655	alco11	DOG	perro	ti²na²	t-i²na²	68	2009	NA	NA	swanton2020observaciones	NA
5115	atat11	DOG	perro	ina	ina	68	2009	NA	NA	alexander1980gramatica	[C]
5657	chal11	DOG	perro	i²na¹	i²na¹	68	2009	NA	NA	swanton2020observaciones	NA
4006	chay11	DOG	perro	ina	ina	68	2009	NA	NA	pensinger1974diccionario	NA
1692	chic02	DOG	perro	Chughuee	chughuee	68	2009	NA	NA	belmar1897ensayo	NA
5972	chic12	DOG	perro	xuhue³	xuhue³	68	2009	NA	NA	good1978diccionario	NA
21073	chic12	DOG	perro	ʃu³we³	ʃu³we³	68	2009	NA	NA	hernandez-mendoza2020vocabulario	NA
4215	colo11	DOG	perro	inà	inà	68	2009	NA	NA	stark1986diccionario	NA
20165	dura11	DOG	perro	txìna	tx-ìna	68	2009	NA	NA	hernandez2020san-martin	NA
3260	flor12	DOG	perro	tsǐnâ	tsǐnâ	68	2009	NA	NA	oxnard2020	NA
6182	jica13	DOG	perro	tǐna	t-ǐna	68	2009	NA	NA	Emily John-Martin	NA
3262	mixt11	DOG	perro	tǐnà	tǐnà	68	2009	NA	NA	oxnard2020	NA
3261	mont12	DOG	perro	tìna	tìna	68	2009	NA	NA	oxnard2020	NA
5267	papa11	DOG	perro	y’a²na⁴	y’a²na⁴	68	2009	NA	NA	anderson1983diccionario	NA
4918	pena11	DOG	perro	lá-inà	lá-inà	68	2009	NA	NA	hollenbach2017diccionario	
3259	pied12	DOG	perro	tsìnâ	tsìnâ	68	2009	NA	NA	oxnard2020	NA
5654	prom01	DOG	perro	(tɨ¹-)ínà²	tɨ¹-ínà²	68	2009	NA	NA	swanton2020observaciones	NA
5461	tepe03	DOG	perro	yana	yana	68	2009	NA	NA	belmar1902el-cuicateco	NA
1889	tepo01	DOG	perro	teina	teina	68	2009	NA	NA	alvarado1593vocabulario	NA
3258	tlah11	DOG	perro	tìna	tìna	68	2009	NA	NA	oxnard2020	NA
4732	xoch11	DOG	perro	tìnà	t-ìnà	68	2009	NA	NA	stark2013diccionario	NA
235	yolo11	DOG	perro	i³na²	i³na²	68	2009	NA	NA	amith2020yoloxochitl	NA
20504	yoso14	DOG	perro	ti’ina	ti’ina	68	2009	NA	NA	gittlen2016gramatica	NA
5658	yucu16	DOG	perro	ti¹na²	t-i¹na²	68	2009	NA	NA	swanton2020observaciones	NA
20852	yuta13	DOG	perro	ti̠na	ti̠na	68	2009	NA	NA	williams2017diccionario	NA
4401	zaca11	DOG	perro	ina	ina	68	2009	NA	NA	towne2011gramatica	NA
5656	zaca11	DOG	perro	i²na²	i²na²	68	2009	NA	NA	swanton2020observaciones	NA
20780	yucu17	SLEEPY	nap, sleepiness	mǎnà	mǎnà	207	3620	NA	NA	salazar2020yucunani	NA
170	abas11	DREAM	sueño	mà’na	mà’na	207	2374	NA	NA	galindo-sanchez2009vocabulario	NA
5897	alco11	DREAM	sueño	ʃa²ni²	ʃa²ni²	207	2374	NA	NA	swanton2020observaciones	NA
5899	chal11	DREAM	sueño	xa¹ni²	xa¹ni²	207	2374	NA	NA	swanton2020observaciones	NA
4146	chay11	DREAM	sueño	ñimahna	ñi-mahna	207	2374	NA	NA	pensinger1974diccionario	NA
1821	chic02	DREAM	sueño	Nneheha	nneheha	207	2374	NA	NA	belmar1897ensayo	NA
6113	chic12	DREAM	sueño	nnej³e	nnej³e	207	2374	NA	NA	good1978diccionario	NA
21208	chic12	DREAM	sueño	ne³²ʰ	ne³²ʰ	207	2374	NA	NA	hernandez-mendoza2020vocabulario	NA
4360	colo11	DREAM	sueño	ñúmaahná	ñúmaahná	207	2374	NA	NA	stark1986diccionario	NA
4361	colo11	DREAM	sueño	ñímaahná	ñímaahná	207	2374	NA	NA	stark1986diccionario	NA
20310	dura11	SLEEPY	sueño	mà'ná	mà'ná	207	3620	NA	NA	hernandez2020san-martin	NA
3942	flor12	DREAM	sueño	xànì	xànì	207	2374	NA	NA	oxnard2020	NA
6333	jica13	DREAM	sueño	xǎni	xǎni	207	2374	NA	NA	Emily John-Martin	NA
5078	pena11	DREAM	sueño	ñùmà’ná	ñùmà’ná	207	2374	NA	NA	hollenbach2017diccionario	[B]
3941	pied12	DREAM	sueño	xànì	xànì	207	2374	NA	NA	oxnard2020	NA
5896	prom01	DREAM	sueño	(ᴮ)-xánì	ᴮ-xánì	207	2374	NA	NA	swanton2020observaciones	NA
5570	tepe03	DREAM	sueño	bad’iana	bad’iana	207	2374	NA	NA	belmar1902el-cuicateco	NA
5571	tepe03	DREAM	sueño	badyauna	badyauna	207	2374	NA	NA	belmar1902el-cuicateco	NA
2045	tepo01	DREAM	sueño	sani	sani	207	2374	NA	NA	alvarado1593vocabulario	NA
3940	tlah11	DREAM	sueño	xàni	xàni	207	2374	NA	NA	oxnard2020	NA
372	yolo11	DREAM	sueño	xa¹³ni²	xa¹³ni²	207	2374	NA	NA	amith2020yoloxochitl	NA
20583	yoso14	DREAM	sueño	jani	jani	207	2374	NA	NA	gittlen2016gramatica	NA
5900	yucu16	DREAM	sueño	sa¹ni²	sa¹ni²	207	2374	NA	NA	swanton2020observaciones	NA
20997	yuta13	DREAM	sueño	sa̠ni	sa̠ni	207	2374	NA	NA	williams2017diccionario	NA
5898	zaca11	DREAM	sueño	ʧa²ni²	ʧa²ni²	207	2374	NA	NA	swanton2020observaciones	NA
5411	papa11	DREAM	sueño, noche	yan³	yan³	207	2374	NA	NA	anderson1983diccionario	NA
1090	alac11	DUST	dust	yāā	yāā	151	2	NA	NA	zylstra1991syntactic	NA
20730	yucu17	DUST	dust, powder	ñu'ú	ñu'ú	151	2	NA	NA	salazar2020yucunani	NA
122	abas11	DUST	polvo	yaka	yaka	151	2	NA	NA	galindo-sanchez2009vocabulario	NA
4619	alac11	DUST	polvo	ya̠a̠	ya̠a̠	151	2	NA	NA	anderson2006vocabulario	NA
4090	chay11	DUST	polvo	ñiyaca	ñi-yaca	151	2	NA	NA	pensinger1974diccionario	NA
6061	chic12	DUST	polvo	yaj³ yo’o¹	yaj³-yo’o¹	151	2	NA	NA	good1978diccionario	NA
21158	chic12	DUST	polvo	ja³ʰ	ja³ʰ	151	2	NA	NA	hernandez-mendoza2020vocabulario	NA
4303	colo11	DUST	polvo	yutyi	yutyi	151	2	NA	NA	stark1986diccionario	NA
20254	dura11	DUST	polvo	machi	machi	151	2	NA	NA	hernandez2020san-martin	NA
3672	flor12	DUST	polvo	yakǎ	yakǎ	151	2	NA	NA	oxnard2020	NA
6276	jica13	DUST	polvo	yuchí	yuchí	151	2	NA	NA	Emily John-Martin	NA
6277	jica13	DUST	polvo	yáká	yáká	151	2	NA	NA	Emily John-Martin	NA
3674	mixt11	DUST	polvo	yǎka	yǎka	151	2	NA	NA	oxnard2020	NA
3673	mont12	DUST	polvo	yàká	yàká	151	2	NA	NA	oxnard2020	NA
5354	papa11	DUST	polvo	yu⁴ni⁴	yu⁴ni⁴	151	2	NA	NA	anderson1983diccionario	NA
5010	pena11	DUST	polvo	ñùyàká	ñù-yàká	151	2	NA	NA	hollenbach2017diccionario	[B]
3671	pied12	DUST	polvo	yájkǎ	yájkǎ	151	2	NA	NA	oxnard2020	NA
5524	tepe03	DUST	polvo	iyaka	iyaka	151	2	NA	NA	belmar1902el-cuicateco	NA
1967	tepo01	DUST	polvo	ñuyaca mihi	mihi	151	2	NA	NA	alvarado1593vocabulario	NA
1968	tepo01	DUST	polvo	ñuyaca teyachi	te-yachi	151	2	NA	NA	alvarado1593vocabulario	NA
3670	tlah11	DUST	polvo	yáka	yáka	151	2	NA	NA	oxnard2020	NA
316	yolo11	DUST	polvo	yu³chi⁴	yu³chi⁴	151	2	NA	NA	amith2020yoloxochitl	NA
20938	yuta13	DUST	polvo	ño̠ya̠ká	ño̠ya̠ká	151	2	NA	NA	williams2017diccionario	NA
4444	zaca11	DUST	polvo	yuyaka	yu-yaka	151	2	NA	NA	towne2011gramatica	NA
5009	pena11	DUST	polvo, harina	yuchi	yuchi	151	2	NA	NA	hollenbach2017diccionario	[A]
1022	alac11	EAR	ear	sohō	sohō	24	1247	NA	NA	zylstra1991syntactic	NA
2201	alac11	EAR	ear	sòʔō	sòʔō	24	1247	NA	NA	durr1987preliminary	NA
2197	atat11	EAR	ear	sòʔō	sòʔō	24	1247	NA	NA	durr1987preliminary	NA
761	ayut11	EAR	ear	soho	soho	24	1247	NA	NA	hills1990syntactic	NA
2200	ayut11	EAR	ear	sōʔò	sōʔò	24	1247	NA	NA	durr1987preliminary	NA
2199	caca11	EAR	ear	đòʔō	đòʔō	24	1247	NA	NA	durr1987preliminary	NA
2202	cahu11	EAR	ear	sòʔō	sòʔō	24	1247	NA	NA	durr1987preliminary	NA
1507	copa11	EAR	ear	shree⁵	shree⁵	24	1247	NA	NA	hollenbach1992syntactic	NA
1157	diux11	EAR	ear	ðóho	ðóho	24	1247	NA	NA	kuiper1991syntactic	NA
2195	diux11	EAR	ear	đò’ʔó	đò’ʔó	24	1247	NA	NA	durr1987preliminary	NA
2198	gran11	EAR	ear	sòʔō	sòʔō	24	1247	NA	NA	durr1987preliminary	NA
2203	jica11	EAR	ear	sóʔó	sóʔó	24	1247	NA	NA	durr1987preliminary	NA
512	ocot11	EAR	ear	shitin	shitin	24	1247	NA	NA	alexander1988syntactic	NA
2196	peno11	EAR	ear	đóʔò	đóʔò	24	1247	NA	NA	durr1987preliminary	NA
632	prog12	EAR	ear	xohō	xohō	24	1247	NA	NA	shields1988syntactic	NA
1379	yoso11	EAR	ear	soho	soho	24	1247	NA	NA	farris1992syntactic	NA
20605	yucu17	EAR	ear	sòꞌo	sòꞌo	24	1247	NA	NA	salazar2020yucunani	NA
22	abas11	EAR	oreja	so’o	so’o	24	1247	NA	NA	galindo-sanchez2009vocabulario	NA
7173	acat11	EAR	oreja	soʔo	soʔo	24	1247	NA	NA	josserand1983mixtec	NA
7174	achi11	EAR	oreja	soʔo	soʔo	24	1247	NA	NA	josserand1983mixtec	NA
7175	adeq11	EAR	oreja	đoʔo	đoʔo	24	1247	NA	NA	josserand1983mixtec	NA
7176	ahue11	EAR	oreja	θòʔó	θòʔó	24	1247	NA	NA	josserand1983mixtec	NA
4513	alac11	EAR	oreja	so̠’o	so̠’o	24	1247	NA	NA	zylstra2012gramatica	NA
7177	alac11	EAR	oreja	sòʔo	sòʔo	24	1247	NA	NA	josserand1983mixtec	NA
7178	alco11	EAR	oreja	soʔo	soʔo	24	1247	NA	NA	josserand1983mixtec	NA
7179	amat11	EAR	oreja	đoʔo	đoʔo	24	1247	NA	NA	josserand1983mixtec	NA
7180	apas11	EAR	oreja	đoʔo	đoʔo	24	1247	NA	NA	josserand1983mixtec	NA
7181	apoa11	EAR	oreja	đoʔo	đoʔo	24	1247	NA	NA	josserand1983mixtec	NA
7182	atat11	EAR	oreja	soʔo	soʔo	24	1247	NA	NA	josserand1983mixtec	NA
7183	aten11	EAR	oreja	hoʔo	hoʔo	24	1247	NA	NA	josserand1983mixtec	NA
7184	atoy11	EAR	oreja	soʔo	soʔo	24	1247	NA	NA	josserand1983mixtec	NA
7185	ayut11	EAR	oreja	soʔo	soʔo	24	1247	NA	NA	josserand1983mixtec	NA
7186	brav11	EAR	oreja	soʔo	soʔo	24	1247	NA	NA	josserand1983mixtec	NA
7187	caca11	EAR	oreja	loo	loo	24	1247	NA	NA	josserand1983mixtec	NA
7188	cahu11	EAR	oreja	soʔo	soʔo	24	1247	NA	NA	josserand1983mixtec	NA
7189	chal11	EAR	oreja	soʔo	soʔo	24	1247	NA	NA	josserand1983mixtec	NA
3967	chay11	EAR	oreja	zoho yo	zoho	24	1247	NA	NA	pensinger1974diccionario	NA
7190	chay11	EAR	oreja	soʔo	soʔo	24	1247	NA	NA	josserand1983mixtec	NA
7191	chay12	EAR	oreja	soʔo	soʔo	24	1247	NA	NA	josserand1983mixtec	NA
7192	chaz11	EAR	oreja	loʔo	loʔo	24	1247	NA	NA	josserand1983mixtec	NA
1658	chic02	EAR	oreja	Drakih	drakih	24	1247	NA	NA	belmar1897ensayo	NA
7193	chic11	EAR	oreja	đoʔo	đoʔo	24	1247	NA	NA	josserand1983mixtec	NA
5927	chic12	EAR	oreja	raquï’²	raquï’²	24	1247	NA	NA	good1978diccionario	NA
21025	chic12	EAR	oreja	ra³kɨ³ʰ	ra³kɨ³ʰ	24	1247	NA	NA	hernandez-mendoza2020vocabulario	NA
21026	chic12	EAR	oreja	ra³ki³ʰ	ra³ki³ʰ	24	1247	NA	NA	hernandez-mendoza2020vocabulario	NA
7194	chig11	EAR	oreja	tutnu̧	tutnu̧	24	1247	NA	NA	josserand1983mixtec	NA
7195	coat11	EAR	oreja	loʔo	loʔo	24	1247	NA	NA	josserand1983mixtec	NA
7196	coic11	EAR	oreja	sòʔó	sòʔó	24	1247	NA	NA	josserand1983mixtec	NA
4171	colo11	EAR	oreja	sohó yo	sohó	24	1247	NA	NA	stark1986diccionario	NA
7197	colo11	EAR	oreja	soʔo	soʔo	24	1247	NA	NA	josserand1983mixtec	NA
7199	coso11	EAR	oreja	đoʔo	đoʔo	24	1247	NA	NA	josserand1983mixtec	NA
7198	coso11	EAR	oreja	tutu	tutu	24	1247	NA	NA	josserand1983mixtec	NA
7200	coxc11	EAR	oreja	đoʔo	đoʔo	24	1247	NA	NA	josserand1983mixtec	NA
7201	cris11	EAR	oreja	soʔo	soʔo	24	1247	NA	NA	josserand1983mixtec	NA
7202	cuat11	EAR	oreja	soʔo	soʔo	24	1247	NA	NA	josserand1983mixtec	NA
7203	cuau11	EAR	oreja	tuʰtu	tuʰtu	24	1247	NA	NA	josserand1983mixtec	NA
7204	cuil11	EAR	oreja	đoʔo	đoʔo	24	1247	NA	NA	josserand1983mixtec	NA
7205	cuya11	EAR	oreja	tutu	tutu	24	1247	NA	NA	josserand1983mixtec	NA
7206	diux11	EAR	oreja	đoʔo	đoʔo	24	1247	NA	NA	josserand1983mixtec	NA
20121	dura11	EAR	oreja	sò'o	sò'o	24	1247	NA	NA	hernandez2020san-martin	NA
7207	dura11	EAR	oreja	suʔu	suʔu	24	1247	NA	NA	josserand1983mixtec	NA
7208	esta11	EAR	oreja	θoʔo	θoʔo	24	1247	NA	NA	josserand1983mixtec	NA
7209	este11	EAR	oreja	đoʔo	đoʔo	24	1247	NA	NA	josserand1983mixtec	NA
7210	flor11	EAR	oreja	đoʔo	đoʔo	24	1247	NA	NA	josserand1983mixtec	NA
3047	flor12	EAR	oreja	sò'o	sò'o	24	1247	NA	NA	oxnard2020	NA
7211	gran11	EAR	oreja	sōʔo	sōʔo	24	1247	NA	NA	josserand1983mixtec	NA
7212	guad11	EAR	oreja	đoʔo	đoʔo	24	1247	NA	NA	josserand1983mixtec	NA
7213	huaz11	EAR	oreja	soʔo	soʔo	24	1247	NA	NA	josserand1983mixtec	NA
20327	huen11	EAR	oreja	só’o	só’o	24	1247	NA	NA	becerra-roldan2015un-estudio	NA
7214	huit11	EAR	oreja	đoʔo	đoʔo	24	1247	NA	NA	josserand1983mixtec	NA
7215	itun11	EAR	oreja	soʔo	soʔo	24	1247	NA	NA	josserand1983mixtec	NA
7216	ixpa11	EAR	oreja	hoʔo	hoʔo	24	1247	NA	NA	josserand1983mixtec	NA
7217	ixta11	EAR	oreja	soʔo	soʔo	24	1247	NA	NA	josserand1983mixtec	NA
7218	ixta12	EAR	oreja	đoʔo	đoʔo	24	1247	NA	NA	josserand1983mixtec	NA
7219	ixta13	EAR	oreja	tutu	tutu	24	1247	NA	NA	josserand1983mixtec	NA
7220	jami11	EAR	oreja	soʔo	soʔo	24	1247	NA	NA	josserand1983mixtec	NA
7221	jate11	EAR	oreja	đoʔo	đoʔo	24	1247	NA	NA	josserand1983mixtec	NA
7222	jica11	EAR	oreja	soʔo	soʔo	24	1247	NA	NA	josserand1983mixtec	NA
7223	jica12	EAR	oreja	soʔo	soʔo	24	1247	NA	NA	josserand1983mixtec	NA
6137	jica13	EAR	oreja	so̠'o	so̠'o	24	1247	NA	NA	Emily John-Martin	NA
7224	joco11	EAR	oreja	đoʔo	đoʔo	24	1247	NA	NA	josserand1983mixtec	NA
7225	juxt11	EAR	oreja	soʔo	soʔo	24	1247	NA	NA	josserand1983mixtec	NA
7226	lore11	EAR	oreja	soʔo	soʔo	24	1247	NA	NA	josserand1983mixtec	NA
7227	mech11	EAR	oreja	soʔo	soʔo	24	1247	NA	NA	josserand1983mixtec	NA
7228	mica11	EAR	oreja	tutu	tutu	24	1247	NA	NA	josserand1983mixtec	NA
7229	mixt11	EAR	oreja	soʔo	soʔo	24	1247	NA	NA	josserand1983mixtec	NA
3049	mixt11	EAR	oreja	só'o	só'o	24	1247	NA	NA	oxnard2020	NA
7230	moli11	EAR	oreja	soʔo	soʔo	24	1247	NA	NA	josserand1983mixtec	NA
7231	mont12	EAR	oreja	hoʔo	hoʔo	24	1247	NA	NA	josserand1983mixtec	NA
3048	mont12	EAR	oreja	jò'o	jò'o	24	1247	NA	NA	oxnard2020	NA
7232	mont13	EAR	oreja	soʔo	soʔo	24	1247	NA	NA	josserand1983mixtec	NA
7234	ndua11	EAR	oreja	đoʔo	đoʔo	24	1247	NA	NA	josserand1983mixtec	NA
7233	ndua11	EAR	oreja	soʔo	soʔo	24	1247	NA	NA	josserand1983mixtec	NA
7235	nuch11	EAR	oreja	hoʔo	hoʔo	24	1247	NA	NA	josserand1983mixtec	NA
7236	nund11	EAR	oreja	soʔo	soʔo	24	1247	NA	NA	josserand1983mixtec	NA
7237	nund12	EAR	oreja	soʔo	soʔo	24	1247	NA	NA	josserand1983mixtec	NA
